time;power;th_amb;th_amb_prev_day;is_workday
2019-12-07 17:00:00;67.004282916;8.5;5.8;0
2019-12-07 18:00:00;165.08301588;8.5;5.7;0
2019-12-07 19:00:00;67.97535948;8.4;5.9;0
2019-12-07 20:00:00;163.140862752;7.9;6.0;0
2019-12-07 21:00:00;56.322440712;8.1;6.1;0
2019-12-07 22:00:00;112.644881424;8.4;6.5;0
2019-12-07 23:00:00;31.074450048;8.5;7.0;0
2019-12-08 00:00:00;0.0;8.6;8.3;0
2019-12-08 01:00:00;120.413493936;8.7;8.2;0
2019-12-08 02:00:00;146.632561164;8.6;8.3;0
2019-12-08 03:00:00;150.51686742;8.9;8.6;0
2019-12-08 04:00:00;100.991962656;9.0;8.2;0
2019-12-08 05:00:00;92.25227358;9.1;8.2;0
2019-12-08 06:00:00;174.79378152;9.1;8.3;0
2019-12-08 07:00:00;54.380287584;9.7;8.3;0
2019-12-08 08:00:00;174.79378152;10.0;8.1;0
2019-12-08 09:00:00;77.68612512;9.5;8.0;0
2019-12-08 10:00:00;173.822704956;9.4;8.1;0
2019-12-08 11:00:00;123.326723628;9.4;8.3;0
2019-12-08 12:00:00;129.153183012;9.6;8.4;0
2019-12-08 13:00:00;42.727368816;10.1;8.7;0
2019-12-08 14:00:00;173.822704956;9.0;8.8;0
2019-12-08 15:00:00;54.380287584;9.4;8.7;0
2019-12-08 16:00:00;178.678087776;9.6;8.5;0
2019-12-08 17:00:00;84.483661068;8.8;8.5;0
2019-12-08 18:00:00;169.9383987;8.4;8.5;0
2019-12-08 19:00:00;65.062129788;8.1;8.4;0
2019-12-08 20:00:00;173.822704956;8.5;7.9;0
2019-12-08 21:00:00;98.078732964;6.6;8.1;0
2019-12-08 22:00:00;132.066412704;6.2;8.4;0
2019-12-08 23:00:00;43.69844538;5.9;8.5;0
2019-12-09 00:00:00;25.247990664;6.8;8.6;1
2019-12-09 01:00:00;24.2769141;6.8;8.7;1
2019-12-09 02:00:00;263.161748844;7.3;8.6;1
2019-12-09 03:00:00;91.281197016;7.4;8.9;1
2019-12-09 04:00:00;220.434380028;7.3;9.0;1
2019-12-09 05:00:00;122.355647064;7.3;9.1;1
2019-12-09 06:00:00;186.446700288;7.0;9.1;1
2019-12-09 07:00:00;132.066412704;6.4;9.7;1
2019-12-09 08:00:00;157.314403368;6.8;10.0;1
2019-12-09 09:00:00;142.748254908;7.3;9.5;1
2019-12-09 10:00:00;161.198709624;6.1;9.4;1
2019-12-09 11:00:00;172.851628392;6.2;9.4;1
2019-12-09 12:00:00;114.587034552;6.6;9.6;1
2019-12-09 13:00:00;164.111939316;6.5;10.1;1
2019-12-09 14:00:00;156.343326804;6.5;9.0;1
2019-12-09 15:00:00;70.888589172;6.4;9.4;1
2019-12-09 16:00:00;147.603637728;6.2;9.6;1
2019-12-09 17:00:00;105.847345476;6.1;8.8;1
2019-12-09 18:00:00;167.996245572;6.1;8.4;1
2019-12-09 19:00:00;102.934115784;5.7;8.1;1
2019-12-09 20:00:00;187.417776852;4.9;8.5;1
2019-12-09 21:00:00;102.934115784;4.1;6.6;1
2019-12-09 22:00:00;103.905192348;3.2;6.2;1
2019-12-09 23:00:00;28.161220356;2.1;5.9;1
2019-12-10 00:00:00;85.454737632;2.7;6.8;1
2019-12-10 01:00:00;134.979642396;2.8;6.8;1
2019-12-10 02:00:00;201.012848748;1.3;7.3;1
2019-12-10 03:00:00;175.764858084;0.5;7.4;1
2019-12-10 04:00:00;107.789498604;0.3;7.3;1
2019-12-10 05:00:00;231.116222232;-0.5;7.3;1
2019-12-10 06:00:00;175.764858084;-0.6;7.0;1
2019-12-10 07:00:00;171.880551828;0.1;6.4;1
2019-12-10 08:00:00;171.880551828;-0.2;6.8;1
2019-12-10 09:00:00;166.054092444;0.7;7.3;1
2019-12-10 10:00:00;148.574714292;1.9;6.1;1
2019-12-10 11:00:00;174.79378152;3.6;6.2;1
2019-12-10 12:00:00;143.719331472;5.1;6.6;1
2019-12-10 13:00:00;169.9383987;6.2;6.5;1
2019-12-10 14:00:00;145.6614846;5.7;6.5;1
2019-12-10 15:00:00;149.545790856;5.5;6.4;1
2019-12-10 16:00:00;126.23995332;4.8;6.2;1
2019-12-10 17:00:00;137.892872088;4.4;6.1;1
2019-12-10 18:00:00;166.054092444;4.2;6.1;1
2019-12-10 19:00:00;136.921795524;3.6;5.7;1
2019-12-10 20:00:00;188.388853416;3.5;4.9;1
2019-12-10 21:00:00;100.991962656;3.8;4.1;1
2019-12-10 22:00:00;126.23995332;4.1;3.2;1
2019-12-10 23:00:00;20.392607844;4.5;2.1;1
2019-12-11 00:00:00;90.310120452;4.6;2.7;1
2019-12-11 01:00:00;87.39689076;4.5;2.8;1
2019-12-11 02:00:00;235.971605052;3.8;1.3;1
2019-12-11 03:00:00;131.09533614;3.2;0.5;1
2019-12-11 04:00:00;147.603637728;3.0;0.3;1
2019-12-11 05:00:00;219.463303464;3.2;-0.5;1
2019-12-11 06:00:00;151.487943984;3.5;-0.6;1
2019-12-11 07:00:00;149.545790856;3.6;0.1;1
2019-12-11 08:00:00;174.79378152;3.6;-0.2;1
2019-12-11 09:00:00;165.08301588;3.6;0.7;1
2019-12-11 10:00:00;179.64916434;3.6;1.9;1
2019-12-11 11:00:00;174.79378152;3.7;3.6;1
2019-12-11 12:00:00;173.822704956;3.9;5.1;1
2019-12-11 13:00:00;173.822704956;4.1;6.2;1
2019-12-11 14:00:00;172.851628392;4.1;5.7;1
2019-12-11 15:00:00;148.574714292;3.9;5.5;1
2019-12-11 16:00:00;98.078732964;3.8;4.8;1
2019-12-11 17:00:00;194.2153128;3.8;4.4;1
2019-12-11 18:00:00;100.991962656;3.7;4.2;1
2019-12-11 19:00:00;182.562394032;3.8;3.6;1
2019-12-11 20:00:00;101.96303922;3.7;3.5;1
2019-12-11 21:00:00;181.591317468;3.6;3.8;1
2019-12-11 22:00:00;47.582751636;3.6;4.1;1
2019-12-11 23:00:00;72.8307423;3.6;4.5;1
2019-12-12 00:00:00;51.467057892;3.2;4.6;1
2019-12-12 01:00:00;134.008565832;3.4;4.5;1
2019-12-12 02:00:00;233.05837536;3.7;3.8;1
2019-12-12 03:00:00;87.39689076;3.8;3.2;1
2019-12-12 04:00:00;186.446700288;3.8;3.0;1
2019-12-12 05:00:00;186.446700288;4.1;3.2;1
2019-12-12 06:00:00;170.909475264;4.4;3.5;1
2019-12-12 07:00:00;143.719331472;4.5;3.6;1
2019-12-12 08:00:00;176.735934648;4.5;3.6;1
2019-12-12 09:00:00;167.996245572;4.5;3.6;1
2019-12-12 10:00:00;147.603637728;4.6;3.6;1
2019-12-12 11:00:00;171.880551828;4.5;3.7;1
2019-12-12 12:00:00;145.6614846;4.9;3.9;1
2019-12-12 13:00:00;142.748254908;5.4;4.1;1
2019-12-12 14:00:00;167.025169008;5.1;4.1;1
2019-12-12 15:00:00;137.892872088;4.5;3.9;1
2019-12-12 16:00:00;124.297800192;3.8;3.8;1
2019-12-12 17:00:00;170.909475264;3.5;3.8;1
2019-12-12 18:00:00;116.52918768;3.2;3.7;1
2019-12-12 19:00:00;178.678087776;3.2;3.8;1
2019-12-12 20:00:00;95.165503272;3.5;3.7;1
2019-12-12 21:00:00;198.099619056;3.4;3.6;1
2019-12-12 22:00:00;106.81842204;3.2;3.6;1
2019-12-12 23:00:00;0.0;3.3;3.6;1
2019-12-13 00:00:00;89.339043888;3.3;3.2;1
2019-12-13 01:00:00;161.198709624;3.5;3.4;1
2019-12-13 02:00:00;205.868231568;3.5;3.7;1
2019-12-13 03:00:00;182.562394032;2.6;3.8;1
2019-12-13 04:00:00;121.3845705;2.7;3.8;1
2019-12-13 05:00:00;235.000528488;2.3;4.1;1
2019-12-13 06:00:00;169.9383987;2.8;4.4;1
2019-12-13 07:00:00;180.620240904;2.7;4.5;1
2019-12-13 08:00:00;172.851628392;1.9;4.5;1
2019-12-13 09:00:00;181.591317468;2.5;4.5;1
2019-12-13 10:00:00;168.967322136;2.8;4.6;1
2019-12-13 11:00:00;175.764858084;2.8;4.5;1
2019-12-13 12:00:00;172.851628392;3.0;4.9;1
2019-12-13 13:00:00;151.487943984;3.2;5.4;1
2019-12-13 14:00:00;149.545790856;3.5;5.1;1
2019-12-13 15:00:00;126.23995332;4.1;4.5;1
2019-12-13 16:00:00;93.223350144;4.7;3.8;1
2019-12-13 17:00:00;190.331006544;3.7;3.5;1
2019-12-13 18:00:00;143.719331472;3.8;3.2;1
2019-12-13 19:00:00;96.136579836;5.5;3.2;1
2019-12-13 20:00:00;169.9383987;5.9;3.5;1
2019-12-13 21:00:00;90.310120452;5.8;3.4;1
2019-12-13 22:00:00;142.748254908;5.5;3.2;1
2019-12-13 23:00:00;0.0;5.3;3.3;1
2019-12-14 00:00:00;116.52918768;5.5;3.3;0
2019-12-14 01:00:00;16.508301588;5.1;3.5;0
2019-12-14 02:00:00;232.087298796;5.1;3.5;0
2019-12-14 03:00:00;162.169786188;4.8;2.6;0
2019-12-14 04:00:00;110.702728296;4.2;2.7;0
2019-12-14 05:00:00;198.099619056;3.8;2.3;0
2019-12-14 06:00:00;83.512584504;3.9;2.8;0
2019-12-14 07:00:00;155.37225024;4.3;2.7;0
2019-12-14 08:00:00;125.268876756;4.6;1.9;0
2019-12-14 09:00:00;151.487943984;5.2;2.5;0
2019-12-14 10:00:00;181.591317468;5.0;2.8;0
2019-12-14 11:00:00;157.314403368;4.6;2.8;0
2019-12-14 12:00:00;142.748254908;5.2;3.0;0
2019-12-14 13:00:00;94.194426708;6.2;3.2;0
2019-12-14 14:00:00;162.169786188;6.5;3.5;0
2019-12-14 15:00:00;166.054092444;5.6;4.1;0
2019-12-14 16:00:00;93.223350144;6.0;4.7;0
2019-12-14 17:00:00;152.459020548;6.0;3.7;0
2019-12-14 18:00:00;122.355647064;5.7;3.8;0
2019-12-14 19:00:00;184.50454716;5.9;5.5;0
2019-12-14 20:00:00;82.54150794;5.6;5.9;0
2019-12-14 21:00:00;187.417776852;3.5;5.8;0
2019-12-14 22:00:00;34.958756304;3.5;5.5;0
2019-12-14 23:00:00;79.628278248;3.3;5.3;0
2019-12-15 00:00:00;25.247990664;5.5;5.5;0
2019-12-15 01:00:00;120.413493936;5.8;5.1;0
2019-12-15 02:00:00;243.740217564;6.4;5.1;0
2019-12-15 03:00:00;71.859665736;6.4;4.8;0
2019-12-15 04:00:00;191.302083108;6.9;4.2;0
2019-12-15 05:00:00;67.004282916;7.4;3.8;0
2019-12-15 06:00:00;176.735934648;9.2;3.9;0
2019-12-15 07:00:00;91.281197016;7.1;4.3;0
2019-12-15 08:00:00;167.996245572;6.9;4.6;0
2019-12-15 09:00:00;89.339043888;7.8;5.2;0
2019-12-15 10:00:00;133.037489268;7.9;5.0;0
2019-12-15 11:00:00;148.574714292;8.6;4.6;0
2019-12-15 12:00:00;108.760575168;8.7;5.2;0
2019-12-15 13:00:00;150.51686742;8.7;6.2;0
2019-12-15 14:00:00;131.09533614;8.9;6.5;0
2019-12-15 15:00:00;76.715048556;8.5;5.6;0
2019-12-15 16:00:00;177.707011212;7.8;6.0;0
2019-12-15 17:00:00;90.310120452;7.2;6.0;0
2019-12-15 18:00:00;169.9383987;6.4;5.7;0
2019-12-15 19:00:00;135.95071896;5.8;5.9;0
2019-12-15 20:00:00;144.690408036;3.1;5.6;0
2019-12-15 21:00:00;96.136579836;3.7;3.5;0
2019-12-15 22:00:00;110.702728296;1.9;3.5;0
2019-12-15 23:00:00;29.13229692;1.1;3.3;0
2019-12-16 00:00:00;25.247990664;1.5;5.5;1
2019-12-16 01:00:00;146.632561164;3.9;5.8;1
2019-12-16 02:00:00;160.22763306;4.6;6.4;1
2019-12-16 03:00:00;165.08301588;5.7;6.4;1
2019-12-16 04:00:00;160.22763306;6.4;6.9;1
2019-12-16 05:00:00;142.748254908;6.9;7.4;1
2019-12-16 06:00:00;153.430097112;6.8;9.2;1
2019-12-16 07:00:00;132.066412704;6.6;7.1;1
2019-12-16 08:00:00;151.487943984;6.8;6.9;1
2019-12-16 09:00:00;152.459020548;7.6;7.8;1
2019-12-16 10:00:00;136.921795524;8.3;7.9;1
2019-12-16 11:00:00;147.603637728;8.8;8.6;1
2019-12-16 12:00:00;151.487943984;9.1;8.7;1
2019-12-16 13:00:00;126.23995332;8.8;8.7;1
2019-12-16 14:00:00;121.3845705;8.7;8.9;1
2019-12-16 15:00:00;132.066412704;8.4;8.5;1
2019-12-16 16:00:00;95.165503272;8.3;7.8;1
2019-12-16 17:00:00;60.206746968;8.0;7.2;1
2019-12-16 18:00:00;170.909475264;7.2;6.4;1
2019-12-16 19:00:00;107.789498604;7.6;5.8;1
2019-12-16 20:00:00;75.743971992;7.5;3.1;1
2019-12-16 21:00:00;170.909475264;7.8;3.7;1
2019-12-16 22:00:00;5.826459384;8.1;1.9;1
2019-12-16 23:00:00;95.165503272;7.7;1.1;1
2019-12-17 00:00:00;7.768612512;9.3;1.5;1
2019-12-17 01:00:00;0.0;9.7;3.9;1
2019-12-17 02:00:00;246.653447256;10.2;4.6;1
2019-12-17 03:00:00;41.756292252;10.3;5.7;1
2019-12-17 04:00:00;158.285479932;10.5;6.4;1
2019-12-17 05:00:00;123.326723628;11.2;6.9;1
2019-12-17 06:00:00;159.256556496;11.2;6.8;1
2019-12-17 07:00:00;84.483661068;11.3;6.6;1
2019-12-17 08:00:00;151.487943984;11.1;6.8;1
2019-12-17 09:00:00;83.512584504;11.8;7.6;1
2019-12-17 10:00:00;130.124259576;13.3;8.3;1
2019-12-17 11:00:00;91.281197016;13.5;8.8;1
2019-12-17 12:00:00;138.863948652;14.2;9.1;1
2019-12-17 13:00:00;95.165503272;14.6;8.8;1
2019-12-17 14:00:00;67.004282916;14.4;8.7;1
2019-12-17 15:00:00;134.008565832;13.8;8.4;1
2019-12-17 16:00:00;0.0;12.5;8.3;1
2019-12-17 17:00:00;124.297800192;12.9;8.0;1
2019-12-17 18:00:00;62.148900096;14.0;7.2;1
2019-12-17 19:00:00;105.847345476;11.2;7.6;1
2019-12-17 20:00:00;100.020886092;13.5;7.5;1
2019-12-17 21:00:00;100.991962656;11.4;7.8;1
2019-12-17 22:00:00;77.68612512;11.0;8.1;1
2019-12-17 23:00:00;0.0;10.7;7.7;1
2019-12-18 00:00:00;67.97535948;9.3;9.3;1
2019-12-18 01:00:00;0.0;8.7;9.7;1
2019-12-18 02:00:00;199.07069562;8.5;10.2;1
2019-12-18 03:00:00;85.454737632;8.2;10.3;1
2019-12-18 04:00:00;78.657201684;7.9;10.5;1
2019-12-18 05:00:00;212.665767516;8.1;11.2;1
2019-12-18 06:00:00;123.326723628;8.0;11.2;1
2019-12-18 07:00:00;128.182106448;7.6;11.3;1
2019-12-18 08:00:00;146.632561164;7.5;11.1;1
2019-12-18 09:00:00;92.25227358;7.8;11.8;1
2019-12-18 10:00:00;146.632561164;7.9;13.3;1
2019-12-18 11:00:00;105.847345476;9.0;13.5;1
2019-12-18 12:00:00;144.690408036;9.3;14.2;1
2019-12-18 13:00:00;100.991962656;9.6;14.6;1
2019-12-18 14:00:00;119.442417372;9.9;14.4;1
2019-12-18 15:00:00;133.037489268;7.5;13.8;1
2019-12-18 16:00:00;26.219067228;5.6;12.5;1
2019-12-18 17:00:00;187.417776852;4.6;12.9;1
2019-12-18 18:00:00;53.40921102;6.2;14.0;1
2019-12-18 19:00:00;149.545790856;7.3;11.2;1
2019-12-18 20:00:00;56.322440712;7.9;13.5;1
2019-12-18 21:00:00;178.678087776;8.1;11.4;1
2019-12-18 22:00:00;47.582751636;8.4;11.0;1
2019-12-18 23:00:00;36.900909432;8.6;10.7;1
2019-12-19 00:00:00;0.0;9.3;9.3;1
2019-12-19 01:00:00;74.772895428;8.9;8.7;1
2019-12-19 02:00:00;137.892872088;8.8;8.5;1
2019-12-19 03:00:00;177.707011212;9.1;8.2;1
2019-12-19 04:00:00;33.016603176;9.0;7.9;1
2019-12-19 05:00:00;209.752537824;8.6;8.1;1
2019-12-19 06:00:00;108.760575168;9.4;8.0;1
2019-12-19 07:00:00;113.615957988;9.5;7.6;1
2019-12-19 08:00:00;134.008565832;8.6;7.5;1
2019-12-19 09:00:00;86.425814196;9.9;7.8;1
2019-12-19 10:00:00;137.892872088;12.6;7.9;1
2019-12-19 11:00:00;93.223350144;14.1;9.0;1
2019-12-19 12:00:00;72.8307423;14.9;9.3;1
2019-12-19 13:00:00;134.008565832;15.4;9.6;1
2019-12-19 14:00:00;74.772895428;15.2;9.9;1
2019-12-19 15:00:00;84.483661068;14.0;7.5;1
2019-12-19 16:00:00;25.247990664;13.1;5.6;1
2019-12-19 17:00:00;164.111939316;12.2;4.6;1
2019-12-19 18:00:00;84.483661068;11.8;6.2;1
2019-12-19 19:00:00;78.657201684;11.4;7.3;1
2019-12-19 20:00:00;145.6614846;11.1;7.9;1
2019-12-19 21:00:00;22.334760972;10.7;8.1;1
2019-12-19 22:00:00;143.719331472;10.9;8.4;1
2019-12-19 23:00:00;7.768612512;11.0;8.6;1
2019-12-20 00:00:00;56.322440712;10.8;9.3;1
2019-12-20 01:00:00;0.0;10.3;8.9;1
2019-12-20 02:00:00;209.752537824;10.7;8.8;1
2019-12-20 03:00:00;34.958756304;11.1;9.1;1
2019-12-20 04:00:00;156.343326804;11.1;9.0;1
2019-12-20 05:00:00;124.297800192;10.6;8.6;1
2019-12-20 06:00:00;143.719331472;10.6;9.4;1
2019-12-20 07:00:00;116.52918768;10.4;9.5;1
2019-12-20 08:00:00;153.430097112;10.9;8.6;1
2019-12-20 09:00:00;67.004282916;11.6;9.9;1
2019-12-20 10:00:00;169.9383987;12.9;12.6;1
2019-12-20 11:00:00;125.268876756;11.7;14.1;1
2019-12-20 12:00:00;98.078732964;12.2;14.9;1
2019-12-20 13:00:00;154.401173676;11.7;15.4;1
2019-12-20 14:00:00;78.657201684;11.8;15.2;1
2019-12-20 15:00:00;100.991962656;11.5;14.0;1
2019-12-20 16:00:00;91.281197016;11.3;13.1;1
2019-12-20 17:00:00;106.81842204;11.1;12.2;1
2019-12-20 18:00:00;59.235670404;10.9;11.8;1
2019-12-20 19:00:00;145.6614846;9.8;11.4;1
2019-12-20 20:00:00;35.929832868;9.7;11.1;1
2019-12-20 21:00:00;132.066412704;9.2;10.7;1
2019-12-20 22:00:00;85.454737632;9.5;10.9;1
2019-12-20 23:00:00;0.0;8.7;11.0;1
2019-12-21 00:00:00;68.946436044;9.1;10.8;0
2019-12-21 01:00:00;0.0;8.6;10.3;0
2019-12-21 02:00:00;231.116222232;8.4;10.7;0
2019-12-21 03:00:00;47.582751636;8.6;11.1;0
2019-12-21 04:00:00;93.223350144;8.5;11.1;0
2019-12-21 05:00:00;146.632561164;8.4;10.6;0
2019-12-21 06:00:00;107.789498604;7.8;10.6;0
2019-12-21 07:00:00;98.078732964;6.7;10.4;0
2019-12-21 08:00:00;158.285479932;6.3;10.9;0
2019-12-21 09:00:00;114.587034552;7.0;11.6;0
2019-12-21 10:00:00;91.281197016;8.1;12.9;0
2019-12-21 11:00:00;117.500264244;8.6;11.7;0
2019-12-21 12:00:00;100.020886092;8.9;12.2;0
2019-12-21 13:00:00;122.355647064;8.8;11.7;0
2019-12-21 14:00:00;90.310120452;9.4;11.8;0
2019-12-21 15:00:00;87.39689076;9.1;11.5;0
2019-12-21 16:00:00;157.314403368;8.1;11.3;0
2019-12-21 17:00:00;60.206746968;7.9;11.1;0
2019-12-21 18:00:00;162.169786188;8.1;10.9;0
2019-12-21 19:00:00;102.934115784;7.9;9.8;0
2019-12-21 20:00:00;82.54150794;8.0;9.7;0
2019-12-21 21:00:00;162.169786188;7.8;9.2;0
2019-12-21 22:00:00;73.801818864;7.6;9.5;0
2019-12-21 23:00:00;54.380287584;7.3;8.7;0
2019-12-22 00:00:00;0.971076564;7.5;9.1;0
2019-12-22 01:00:00;80.599354812;6.6;8.6;0
2019-12-22 02:00:00;179.64916434;6.3;8.4;0
2019-12-22 03:00:00;162.169786188;6.7;8.6;0
2019-12-22 04:00:00;54.380287584;6.4;8.5;0
2019-12-22 05:00:00;169.9383987;6.9;8.4;0
2019-12-22 06:00:00;54.380287584;7.3;7.8;0
2019-12-22 07:00:00;166.054092444;7.5;6.7;0
2019-12-22 08:00:00;86.425814196;7.8;6.3;0
2019-12-22 09:00:00;147.603637728;8.4;7.0;0
2019-12-22 10:00:00;62.148900096;9.0;8.1;0
2019-12-22 11:00:00;180.620240904;8.4;8.6;0
2019-12-22 12:00:00;102.934115784;8.7;8.9;0
2019-12-22 13:00:00;89.339043888;8.9;8.8;0
2019-12-22 14:00:00;103.905192348;9.2;9.4;0
2019-12-22 15:00:00;162.169786188;8.9;9.1;0
2019-12-22 16:00:00;130.124259576;8.4;8.1;0
2019-12-22 17:00:00;95.165503272;8.1;7.9;0
2019-12-22 18:00:00;97.1076564;8.0;8.1;0
2019-12-22 19:00:00;155.37225024;7.5;7.9;0
2019-12-22 20:00:00;94.194426708;7.2;8.0;0
2019-12-22 21:00:00;116.52918768;7.1;7.8;0
2019-12-22 22:00:00;134.008565832;7.1;7.6;0
2019-12-22 23:00:00;0.0;7.0;7.3;0
2019-12-23 00:00:00;70.888589172;7.2;7.5;1
2019-12-23 01:00:00;0.0;7.3;6.6;1
2019-12-23 02:00:00;261.219595716;7.4;6.3;1
2019-12-23 03:00:00;59.235670404;7.4;6.7;1
2019-12-23 04:00:00;200.041772184;7.3;6.4;1
2019-12-23 05:00:00;105.847345476;7.4;6.9;1
2019-12-23 06:00:00;144.690408036;7.2;7.3;1
2019-12-23 07:00:00;138.863948652;7.2;7.5;1
2019-12-23 08:00:00;142.748254908;7.2;7.8;1
2019-12-23 09:00:00;113.615957988;7.3;8.4;1
2019-12-23 10:00:00;142.748254908;7.4;9.0;1
2019-12-23 11:00:00;167.025169008;7.7;8.4;1
2019-12-23 12:00:00;112.644881424;8.1;8.7;1
2019-12-23 13:00:00;128.182106448;8.1;8.9;1
2019-12-23 14:00:00;138.863948652;7.6;9.2;1
2019-12-23 15:00:00;71.859665736;7.6;8.9;1
2019-12-23 16:00:00;165.08301588;7.7;8.4;1
2019-12-23 17:00:00;53.40921102;7.8;8.1;1
2019-12-23 18:00:00;168.967322136;7.9;8.0;1
2019-12-23 19:00:00;96.136579836;7.6;7.5;1
2019-12-23 20:00:00;108.760575168;6.7;7.2;1
2019-12-23 21:00:00;100.991962656;7.2;7.1;1
2019-12-23 22:00:00;103.905192348;7.1;7.1;1
2019-12-23 23:00:00;28.161220356;6.9;7.0;1
2019-12-24 00:00:00;8.739689076;6.5;7.2;1
2019-12-24 01:00:00;116.52918768;6.4;7.3;1
2019-12-24 02:00:00;140.80610178;6.9;7.4;1
2019-12-24 03:00:00;169.9383987;7.1;7.4;1
2019-12-24 04:00:00;74.772895428;6.9;7.3;1
2019-12-24 05:00:00;192.273159672;6.4;7.4;1
2019-12-24 06:00:00;122.355647064;6.3;7.2;1
2019-12-24 07:00:00;135.95071896;6.3;7.2;1
2019-12-24 08:00:00;151.487943984;5.8;7.2;1
2019-12-24 09:00:00;160.22763306;5.8;7.3;1
2019-12-24 10:00:00;139.835025216;6.0;7.4;1
2019-12-24 11:00:00;114.587034552;6.7;7.7;1
2019-12-24 12:00:00;138.863948652;7.8;8.1;1
2019-12-24 13:00:00;129.153183012;9.3;8.1;1
2019-12-24 14:00:00;148.574714292;9.6;7.6;1
2019-12-24 15:00:00;62.148900096;9.5;7.6;1
2019-12-24 16:00:00;160.22763306;8.4;7.7;1
2019-12-24 17:00:00;66.033206352;8.2;7.8;1
2019-12-24 18:00:00;132.066412704;8.1;7.9;1
2019-12-24 19:00:00;86.425814196;8.4;7.6;1
2019-12-24 20:00:00;172.851628392;8.7;6.7;1
2019-12-24 21:00:00;110.702728296;8.5;7.2;1
2019-12-24 22:00:00;35.929832868;8.4;7.1;1
2019-12-24 23:00:00;46.611675072;8.2;6.9;1
2019-12-25 00:00:00;73.801818864;8.1;6.5;1
2019-12-25 01:00:00;0.0;8.2;6.4;1
2019-12-25 02:00:00;244.711294128;8.1;6.9;1
2019-12-25 03:00:00;63.11997666;8.3;7.1;1
2019-12-25 04:00:00;143.719331472;8.3;6.9;1
2019-12-25 05:00:00;156.343326804;8.0;6.4;1
2019-12-25 06:00:00;113.615957988;7.7;6.3;1
2019-12-25 07:00:00;139.835025216;7.4;6.3;1
2019-12-25 08:00:00;134.008565832;6.9;5.8;1
2019-12-25 09:00:00;148.574714292;6.8;5.8;1
2019-12-25 10:00:00;137.892872088;7.1;6.0;1
2019-12-25 11:00:00;135.95071896;6.9;6.7;1
2019-12-25 12:00:00;143.719331472;7.3;7.8;1
2019-12-25 13:00:00;147.603637728;7.1;9.3;1
2019-12-25 14:00:00;118.471340808;7.3;9.6;1
2019-12-25 15:00:00;150.51686742;7.2;9.5;1
2019-12-25 16:00:00;63.11997666;6.9;8.4;1
2019-12-25 17:00:00;113.615957988;6.2;8.2;1
2019-12-25 18:00:00;150.51686742;6.5;8.1;1
2019-12-25 19:00:00;70.888589172;6.5;8.4;1
2019-12-25 20:00:00;104.876268912;6.3;8.7;1
2019-12-25 21:00:00;153.430097112;6.3;8.5;1
2019-12-25 22:00:00;25.247990664;6.2;8.4;1
2019-12-25 23:00:00;89.339043888;6.0;8.2;1
2019-12-26 00:00:00;18.450454716;5.9;8.1;1
2019-12-26 01:00:00;32.045526612;5.7;8.2;1
2019-12-26 02:00:00;276.75682074;5.5;8.1;1
2019-12-26 03:00:00;57.293517276;5.5;8.3;1
2019-12-26 04:00:00;179.64916434;5.4;8.3;1
2019-12-26 05:00:00;125.268876756;5.4;8.0;1
2019-12-26 06:00:00;144.690408036;5.4;7.7;1
2019-12-26 07:00:00;145.6614846;5.3;7.4;1
2019-12-26 08:00:00;113.615957988;5.4;6.9;1
2019-12-26 09:00:00;141.777178344;5.2;6.8;1
2019-12-26 10:00:00;160.22763306;5.9;7.1;1
2019-12-26 11:00:00;150.51686742;6.2;6.9;1
2019-12-26 12:00:00;146.632561164;6.3;7.3;1
2019-12-26 13:00:00;148.574714292;6.2;7.1;1
2019-12-26 14:00:00;130.124259576;6.0;7.3;1
2019-12-26 15:00:00;92.25227358;5.7;7.2;1
2019-12-26 16:00:00;156.343326804;5.5;6.9;1
2019-12-26 17:00:00;126.23995332;5.2;6.2;1
2019-12-26 18:00:00;79.628278248;5.4;6.5;1
2019-12-26 19:00:00;146.632561164;5.4;6.5;1
2019-12-26 20:00:00;152.459020548;5.2;6.3;1
2019-12-26 21:00:00;112.644881424;5.0;6.3;1
2019-12-26 22:00:00;99.049809528;5.1;6.2;1
2019-12-26 23:00:00;18.450454716;4.8;6.0;1
2019-12-27 00:00:00;56.322440712;4.9;5.9;1
2019-12-27 01:00:00;24.2769141;4.6;5.7;1
2019-12-27 02:00:00;268.017131664;4.7;5.5;1
2019-12-27 03:00:00;94.194426708;4.8;5.5;1
2019-12-27 04:00:00;129.153183012;4.9;5.4;1
2019-12-27 05:00:00;195.186389364;4.8;5.4;1
2019-12-27 06:00:00;144.690408036;3.9;5.4;1
2019-12-27 07:00:00;164.111939316;3.3;5.3;1
2019-12-27 08:00:00;145.6614846;3.1;5.4;1
2019-12-27 09:00:00;153.430097112;3.0;5.2;1
2019-12-27 10:00:00;125.268876756;4.5;5.9;1
2019-12-27 11:00:00;153.430097112;5.0;6.2;1
2019-12-27 12:00:00;178.678087776;5.0;6.3;1
2019-12-27 13:00:00;120.413493936;5.5;6.2;1
2019-12-27 14:00:00;157.314403368;5.2;6.0;1
2019-12-27 15:00:00;66.033206352;5.1;5.7;1
2019-12-27 16:00:00;150.51686742;4.5;5.5;1
2019-12-27 17:00:00;143.719331472;3.8;5.2;1
2019-12-27 18:00:00;91.281197016;3.7;5.4;1
